"Date","Price","Open","High","Low","Vol.","Change %"
"23/01/2024","206.71","205.32","207.49","204.57","1.15M","0.51%"
"22/01/2024","205.67","206.00","208.38","204.22","1.17M","0.47%"
"19/01/2024","204.71","205.93","206.45","202.30","1.32M","-0.05%"
"18/01/2024","204.82","200.81","209.88","200.81","2.47M","3.09%"
"17/01/2024","198.68","196.64","199.79","191.88","3.34M","-2.30%"
"16/01/2024","203.35","201.16","203.75","198.01","2.14M","0.16%"
"12/01/2024","203.03","200.95","204.03","198.45","1.93M","1.10%"
"11/01/2024","200.82","198.27","200.94","194.66","2.04M","2.05%"
"10/01/2024","196.79","193.25","199.64","193.25","1.86M","1.95%"
"09/01/2024","193.02","196.98","198.24","192.35","1.13M","-2.14%"
"08/01/2024","197.25","195.20","197.75","193.32","1.55M","1.93%"
"05/01/2024","193.52","192.62","195.08","192.24","1.40M","0.49%"
"04/01/2024","192.58","190.00","195.52","187.45","2.58M","2.47%"
"03/01/2024","187.94","187.34","189.49","185.71","977.35K","-0.46%"
"02/01/2024","188.80","188.05","190.28","185.37","1.39M","0.47%"
