"Date","Price","Open","High","Low","Vol.","Change %"
"26/07/2024","245.89","241.93","246.39","241.88","2.17M","2.38%"
"25/07/2024","240.18","240.00","244.96","239.39","3.83M","-0.34%"
"24/07/2024","240.99","245.00","245.62","240.67","2.84M","-2.39%"
"23/07/2024","246.90","246.96","248.99","245.04","2.56M","0.88%"
"22/07/2024","244.75","243.01","245.61","239.90","2.59M","0.98%"
"19/07/2024","242.38","241.80","243.38","237.65","5.75M","-2.74%"
"18/07/2024","249.20","250.80","253.73","247.76","4.05M","-0.30%"
"17/07/2024","249.96","248.81","250.84","247.38","2.47M","0.13%"
"16/07/2024","249.63","244.14","249.76","243.80","3.07M","2.31%"
"15/07/2024","244.00","240.45","244.66","240.45","3.05M","2.25%"
"12/07/2024","238.63","238.97","240.26","237.23","2.61M","-0.05%"
"11/07/2024","238.75","238.87","239.95","236.96","1.87M","-0.08%"
"10/07/2024","238.93","236.57","239.45","235.62","2.20M","0.50%"
"09/07/2024","237.75","234.97","239.20","234.12","1.94M","1.38%"
"08/07/2024","234.51","236.23","239.50","233.76","2.64M","-0.48%"
"05/07/2024","235.63","235.71","236.70","233.56","2.49M","-0.03%"
"03/07/2024","235.71","236.50","237.58","235.19","1.37M","-0.11%"
"02/07/2024","235.97","233.55","236.19","232.97","1.87M","0.92%"
"01/07/2024","233.81","232.33","234.80","231.55","2.79M","0.98%"
"28/06/2024","231.55","229.25","233.60","228.74","3.90M","1.38%"
"27/06/2024","228.40","229.79","230.33","227.37","2.26M","-0.99%"
"26/06/2024","230.68","230.04","232.49","229.14","3.15M","0.04%"
"25/06/2024","230.59","230.86","231.30","228.54","3.48M","-0.38%"
"24/06/2024","231.47","231.68","233.90","230.21","2.15M","0.47%"
"21/06/2024","230.38","231.11","231.11","227.50","5.06M","0.07%"
"20/06/2024","230.21","228.56","231.68","226.44","2.97M","0.39%"
"18/06/2024","229.31","227.58","229.31","226.77","2.18M","0.46%"
"17/06/2024","228.27","224.20","228.46","224.02","2.43M","1.53%"
"14/06/2024","224.82","221.38","225.64","221.34","2.37M","1.18%"
"13/06/2024","222.19","223.41","223.75","220.74","3.01M","-0.83%"
"12/06/2024","224.04","227.43","228.40","222.83","3.09M","-0.22%"
"11/06/2024","224.53","231.64","231.64","224.21","3.17M","-3.40%"
"10/06/2024","232.44","231.95","233.92","230.60","2.93M","-0.10%"
"07/06/2024","232.67","232.41","234.12","231.71","2.21M","-0.29%"
"06/06/2024","233.35","234.79","236.40","232.70","2.71M","-0.57%"
"05/06/2024","234.69","236.25","237.70","233.70","2.93M","-1.08%"
"04/06/2024","237.25","236.39","240.00","235.73","2.51M","0.16%"
"03/06/2024","236.88","240.18","241.36","233.53","2.68M","-1.30%"
"31/05/2024","240.00","238.00","240.19","235.91","5.10M","1.17%"
"30/05/2024","237.22","236.37","237.32","234.98","2.39M","0.54%"
"29/05/2024","235.94","235.45","237.66","234.66","2.71M","-0.55%"
"28/05/2024","237.25","237.75","238.47","235.88","2.32M","-0.39%"
"24/05/2024","238.18","236.86","240.07","236.69","1.62M","1.16%"
"23/05/2024","235.46","240.83","240.83","235.12","3.27M","-1.93%"
"22/05/2024","240.09","242.91","243.46","239.52","2.29M","-1.23%"
"21/05/2024","243.08","242.34","243.57","241.34","1.83M","0.32%"
"20/05/2024","242.30","243.11","244.41","242.10","1.98M","-0.21%"
"17/05/2024","242.82","242.80","243.19","241.90","1.85M","0.62%"
"16/05/2024","241.32","241.72","243.35","240.85","2.61M","-0.16%"
"15/05/2024","241.70","241.63","242.87","240.25","2.01M","0.07%"
"14/05/2024","241.53","238.15","242.09","238.10","2.39M","1.21%"
"13/05/2024","238.65","242.95","243.54","238.10","2.77M","-1.51%"
"10/05/2024","242.30","240.50","243.54","240.31","2.59M","1.32%"
"09/05/2024","239.14","235.96","239.38","235.56","3.17M","1.23%"
"08/05/2024","236.24","234.40","236.85","233.52","2.50M","0.67%"
"07/05/2024","234.66","235.50","236.00","233.41","2.08M","0.14%"
"06/05/2024","234.33","232.30","234.57","231.32","2.26M","1.54%"
"03/05/2024","230.77","233.26","233.35","229.13","3.20M","-0.74%"
"02/05/2024","232.50","233.58","233.95","230.91","2.73M","0.45%"
"01/05/2024","231.46","233.22","235.14","231.23","4.18M","-1.10%"
"30/04/2024","234.03","237.88","239.61","233.77","3.56M","-2.05%"
"29/04/2024","238.92","236.59","239.12","235.64","3.70M","1.39%"
"26/04/2024","235.64","236.00","236.92","234.42","2.99M","-0.62%"
"25/04/2024","237.10","238.13","238.45","235.40","3.33M","-0.84%"
"24/04/2024","239.12","238.27","240.55","237.97","4.43M","0.07%"
"23/04/2024","238.96","234.77","239.42","233.67","4.68M","2.56%"
"22/04/2024","233.00","232.03","235.37","227.69","5.15M","0.85%"
"19/04/2024","231.04","218.84","231.60","218.84","7.57M","6.23%"
"18/04/2024","217.50","218.26","221.45","217.18","3.90M","-0.08%"
"17/04/2024","217.67","219.56","220.28","216.52","2.26M","-0.31%"
"16/04/2024","218.34","217.70","219.38","216.51","4.18M","-0.03%"
"15/04/2024","218.40","221.89","222.73","216.82","3.46M","0.09%"
"12/04/2024","218.20","217.00","218.27","216.12","2.44M","0.00%"
"11/04/2024","218.20","217.50","219.17","214.51","3.14M","0.25%"
"10/04/2024","217.65","217.51","219.50","215.52","3.12M","-1.00%"
"09/04/2024","219.84","222.99","223.93","217.97","3.50M","-1.91%"
"08/04/2024","224.11","223.46","224.85","223.13","1.40M","0.74%"
"05/04/2024","222.46","220.00","223.12","219.52","1.83M","1.31%"
"04/04/2024","219.59","229.14","229.68","219.21","3.04M","-3.11%"
"03/04/2024","226.63","225.81","227.26","225.25","2.07M","0.49%"
"02/04/2024","225.53","226.37","226.97","224.59","1.98M","-0.91%"
"01/04/2024","227.61","227.44","228.57","226.83","1.62M","-0.04%"
"28/03/2024","227.69","228.46","228.46","226.34","2.30M","-0.03%"
"27/03/2024","227.75","227.20","228.00","225.14","2.15M","1.47%"
"26/03/2024","224.46","226.62","226.87","224.32","2.11M","-0.69%"
"25/03/2024","226.03","225.34","226.99","225.23","2.12M","0.03%"
"22/03/2024","225.96","229.05","230.54","225.91","2.28M","-1.38%"
"21/03/2024","229.12","229.11","231.69","228.99","3.52M","0.53%"
"20/03/2024","227.91","221.49","228.06","221.23","2.25M","2.81%"
"19/03/2024","221.69","221.05","221.95","219.37","1.82M","0.33%"
"18/03/2024","220.97","219.90","221.73","218.99","1.89M","1.15%"
"15/03/2024","218.46","220.98","221.60","217.22","5.27M","-0.91%"
"14/03/2024","220.47","224.28","224.29","219.10","2.42M","-1.05%"
"13/03/2024","222.81","223.14","223.49","221.87","2.69M","0.07%"
"12/03/2024","222.65","221.24","223.44","219.64","2.07M","1.12%"
"11/03/2024","220.19","221.92","222.36","218.29","2.81M","-1.42%"
"08/03/2024","223.37","223.04","224.90","222.84","2.24M","-0.02%"
"07/03/2024","223.42","221.01","224.69","220.81","2.97M","2.28%"
"06/03/2024","218.45","217.62","219.29","217.27","2.73M","0.58%"
"05/03/2024","217.20","217.44","218.90","216.12","2.67M","-0.78%"
"04/03/2024","218.91","219.07","219.58","217.24","2.63M","-0.34%"
"01/03/2024","219.66","219.31","220.38","218.43","2.34M","0.11%"
"29/02/2024","219.42","218.99","219.74","217.65","5.19M","0.64%"
"28/02/2024","218.03","217.18","219.20","216.76","2.46M","0.02%"
